id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
mNFQuOA_hhrqmJeHg-AzKA,rue-lepic-san-francisco,Rue Lepic,https://s3-media4.fl.yelpcdn.com/bphoto/_hoETBS07SbSStI8kJ3eZg/o.jpg,False,https://www.yelp.com/biz/rue-lepic-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,327,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 37.7909867, 'longitude': -122.4108429}","['pickup', 'delivery']",$$$,"{'address1': '900 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['900 Pine St', 'San Francisco, CA 94108']}",+14154746070,(415) 474-6070,785.868595348803
H6jEWhnxWlzTobANR-VNJg,minamoto-kitchoan-san-francisco,Minamoto Kitchoan,https://s3-media1.fl.yelpcdn.com/bphoto/9eIXVBLKr6qhXlMNzGgWSg/o.jpg,False,https://www.yelp.com/biz/minamoto-kitchoan-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,403,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 37.78518445599992, 'longitude': -122.40629842741875}","['pickup', 'delivery']",$$$,"{'address1': '648 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['648 Market St', 'San Francisco, CA 94104']}",+14159891645,(415) 989-1645,743.4609912218144
iFZuhhzJCfq5qQBOV5LWKw,mos-grill-san-francisco,Mo's Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ros7i_5Tf_SEZRc4dGLWVg/o.jpg,False,https://www.yelp.com/biz/mos-grill-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,884,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.79909, 'longitude': -122.40704}",['delivery'],$$,"{'address1': '1322 Grant Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1322 Grant Ave', 'San Francisco, CA 94133']}",+14157883779,(415) 788-3779,1030.3854372622109
rO2fY-fs2yqvlFzydAsd-w,freshroll-vietnamese-rolls-and-bowls-san-francisco-2,Freshroll Vietnamese Rolls and Bowls,https://s3-media2.fl.yelpcdn.com/bphoto/Y40B94C9J-SNAVzEwiqd8A/o.jpg,False,https://www.yelp.com/biz/freshroll-vietnamese-rolls-and-bowls-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,129,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 37.7913895, 'longitude': -122.4012985}","['pickup', 'delivery']",$,"{'address1': '220 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['220 Bush St', 'San Francisco, CA 94104']}",+16503957378,(650) 395-7378,78.60734725258035
pvD64-V2OjBUFlFs4BQ9xA,the-educated-palate-san-francisco,The Educated Palate,https://s3-media3.fl.yelpcdn.com/bphoto/j_ib77vDrnQv1zjSfDBm1w/o.jpg,False,https://www.yelp.com/biz/the-educated-palate-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,63,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.78454, 'longitude': -122.40472}",[],$$,"{'address1': '88 4th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['88 4th St', 'San Francisco, CA 94103']}",+14159087522,(415) 908-7522,743.7434229499646
XZi5rsUdnXeDdhRdgsRVpw,palette-san-francisco-3,Palette,https://s3-media4.fl.yelpcdn.com/bphoto/oosSToVyeJIH4g28srdjOw/o.jpg,False,https://www.yelp.com/biz/palette-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,149,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 37.781794, 'longitude': -122.401819}",[],$$$,"{'address1': '816 Folsom St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['816 Folsom St', 'San Francisco, CA 94107']}",+14158650529,(415) 865-0529,1012.1337357122593
ygJ1-bjAg3hI95N9zX9oqQ,food-emporium-san-francisco,Food Emporium,https://s3-media1.fl.yelpcdn.com/bphoto/r-C3eAKV3mfWCZfx2CJkuw/o.jpg,False,https://www.yelp.com/biz/food-emporium-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,303,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 37.783973, 'longitude': -122.40717}",[],$$,"{'address1': '865 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['865 Market St', 'San Francisco, CA 94103']}",+14155126776,(415) 512-6776,898.3649063525702
f0c44sTsuLDmJO7tPCJ-tQ,top-of-the-mark-san-francisco,Top of the Mark,https://s3-media1.fl.yelpcdn.com/bphoto/B9pwbboohIuIaCH2O60hiQ/o.jpg,False,https://www.yelp.com/biz/top-of-the-mark-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1369,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 37.791995, 'longitude': -122.410223}",[],$$$,"{'address1': '999 California St', 'address2': 'Fl 19', 'address3': 'Intercontinental Mark Hopkins', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['999 California St', 'Fl 19', 'Intercontinental Mark Hopkins', 'San Francisco, CA 94108']}",+14153923434,(415) 392-3434,741.4646883988842
qBWUqeezukYJDGSnTeZ_2w,tenmatsu-san-francisco,Tenmatsu,https://s3-media2.fl.yelpcdn.com/bphoto/gDbu63IGi7JdtCaOVeQJQw/o.jpg,False,https://www.yelp.com/biz/tenmatsu-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,131,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 37.791279760149955, 'longitude': -122.40402184226791}",['delivery'],$$,"{'address1': '336 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['336 Kearny St', 'San Francisco, CA 94108']}",+14153982388,(415) 398-2388,191.24278058826513
q22kIfCuND7shr9vkOmwnQ,fang-san-francisco-2,Fang,https://s3-media3.fl.yelpcdn.com/bphoto/0EqBLDrBrbKSbf3vLTIpYg/o.jpg,False,https://www.yelp.com/biz/fang-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1659,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 37.78579, 'longitude': -122.39987}","['pickup', 'delivery']",$$,"{'address1': '660 Howard St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['660 Howard St', 'San Francisco, CA 94105']}",+14157778568,(415) 777-8568,594.5097801023296
F7cpHf8ovSaZhQSTRQAVkw,tricolore-caffe-and-catering-san-francisco-4,Tricolore Caffe & Catering,https://s3-media1.fl.yelpcdn.com/bphoto/6UaUGYPNMPNwz770oEZCUw/o.jpg,False,https://www.yelp.com/biz/tricolore-caffe-and-catering-san-francisco-4?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,161,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.7956272, 'longitude': -122.4031122}","['pickup', 'delivery']",$,"{'address1': '590 Washington St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['590 Washington St', 'San Francisco, CA 94111']}",+14153910509,(415) 391-0509,536.7412162417845
__S0AzRSiweDn8Ue0q53kg,bund-shanghai-san-francisco,Bund Shanghai,https://s3-media1.fl.yelpcdn.com/bphoto/r9hUz5xMpZOeA2QdYoWlEQ/o.jpg,False,https://www.yelp.com/biz/bund-shanghai-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,609,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 37.79636, 'longitude': -122.40597}",['pickup'],$$,"{'address1': '640 Jackson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['640 Jackson St', 'San Francisco, CA 94133']}",+14159820618,(415) 982-0618,695.3494259948749
KI9EcA3cTshyic_fxyJxLQ,oriental-pearl-restaurant-san-francisco,Oriental Pearl Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/AeA-ohP9PKrtlQw9k7lO_Q/o.jpg,False,https://www.yelp.com/biz/oriental-pearl-restaurant-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,475,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",3.5,"{'latitude': 37.7943816035986, 'longitude': -122.405830398202}","['pickup', 'delivery']",$$,"{'address1': '760 Clay St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['760 Clay St', 'San Francisco, CA 94108']}",+14154331817,(415) 433-1817,525.1521359478277
r7Ak8c8y9oxwpewd4mOUtQ,cafe-terminus-san-francisco,Cafe Terminus,https://s3-media3.fl.yelpcdn.com/bphoto/jOJMVVQ-JccyAgi8sKPIUQ/o.jpg,False,https://www.yelp.com/biz/cafe-terminus-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,174,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 37.7937929088504, 'longitude': -122.396409288359}",['delivery'],$$,"{'address1': '16 California St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['16 California St', 'San Francisco, CA 94109']}",+14159608405,(415) 960-8405,580.134090536938
7YxKRfOZtsuH702EkyTwtw,the-baked-bear-san-francisco-12,The Baked Bear,https://s3-media1.fl.yelpcdn.com/bphoto/kHSBuTRcBDjcrS6Sqo74PA/o.jpg,False,https://www.yelp.com/biz/the-baked-bear-san-francisco-12?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,605,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 37.798116, 'longitude': -122.407307}","['pickup', 'delivery']",$,"{'address1': '303 Columbus Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['303 Columbus Ave', 'San Francisco, CA 94133']}",+14159932327,(415) 993-2327,932.8477487360819
1fgmqu-VXQ2QX1FII89g3g,red-chilli-san-francisco-7,Red Chilli,https://s3-media2.fl.yelpcdn.com/bphoto/uFHEm7KtYqhTIMmpdsTJcw/o.jpg,False,https://www.yelp.com/biz/red-chilli-san-francisco-7?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,522,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,"{'latitude': 37.786076, 'longitude': -122.412882}","['pickup', 'delivery']",$$,"{'address1': '522 Jones St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['522 Jones St', 'San Francisco, CA 94102']}",+14159313529,(415) 931-3529,1103.8667138826936
iuqllRBd0lG5Yi_x8WQ-IA,the-chai-cart-san-francisco-5,The Chai Cart,https://s3-media3.fl.yelpcdn.com/bphoto/2eMGMQN7p29WITUHIVxe9g/o.jpg,False,https://www.yelp.com/biz/the-chai-cart-san-francisco-5?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,100,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 37.7901701, 'longitude': -122.3998703}",['delivery'],$,"{'address1': '545 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['545 Market St', 'San Francisco, CA 94104']}",+14157354519,(415) 735-4519,195.79781906715283
MX25jIZ6_Obpwj1BeEBi7A,taqueria-cancun-san-francisco-3,Taqueria Cancun,https://s3-media2.fl.yelpcdn.com/bphoto/XeC_4LCqJnbvIMag8Tf7ew/o.jpg,False,https://www.yelp.com/biz/taqueria-cancun-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,417,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 37.7820053, 'longitude': -122.4103635}",[],$,"{'address1': '1003 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['1003 Market St', 'San Francisco, CA 94103']}",+14158646773,(415) 864-6773,1240.030396618446
dux4vPcdrYfYQj44_8eV6Q,china-live-signatures-san-francisco,China Live Signatures,https://s3-media4.fl.yelpcdn.com/bphoto/E_OrhBDxG6izMelmJLtN8w/o.jpg,False,https://www.yelp.com/biz/china-live-signatures-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,2,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",2.5,"{'latitude': 37.79392, 'longitude': -122.40094}","['pickup', 'delivery']",,"{'address1': '483 Sacramento St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['483 Sacramento St', 'San Francisco, CA 94111']}",+14159428304,(415) 942-8304,350.58156300872315
KkAVX3Wb7E3lP5F_f_8pXg,liholiho-yacht-club-san-francisco-2,Liholiho Yacht Club,https://s3-media1.fl.yelpcdn.com/bphoto/DluAA2YbM8k6qRM_mwbiNw/o.jpg,False,https://www.yelp.com/biz/liholiho-yacht-club-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,2505,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 37.7882427074202, 'longitude': -122.41460979599208}",['delivery'],$$$,"{'address1': '871 Sutter St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['871 Sutter St', 'San Francisco, CA 94109']}",+14154405446,(415) 440-5446,1155.144698991564
VoHU_6ISVEco7x7RM34_FA,glazier-san-francisco-4,Glazier,https://s3-media2.fl.yelpcdn.com/bphoto/Koo3UZcrxjY2lkUnXpE0iw/o.jpg,False,https://www.yelp.com/biz/glazier-san-francisco-4?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,92,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 37.78947942472847, 'longitude': -122.40737795767107}","['pickup', 'delivery']",$,"{'address1': '414 Sutter St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['414 Sutter St', 'San Francisco, CA 94108']}",+14155907915,(415) 590-7915,506.4598805531681
oEJPe3ltDA7Hh1bVf56s7Q,zzan-san-francisco-2,ZZAN,https://s3-media3.fl.yelpcdn.com/bphoto/P1KAV_RTSIr2vMnkzkGmzQ/o.jpg,False,https://www.yelp.com/biz/zzan-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,376,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 37.7875, 'longitude': -122.41233}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '643 Post St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['643 Post St', 'San Francisco, CA 94109']}",+14158729977,(415) 872-9977,989.0687908592892
HZ6-_Lzdv7Q8aacNs8m5zQ,jaspers-corner-tap-and-kitchen-san-francisco-2,Jasper's Corner Tap and Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/W0vKx-SnScPfIgvJIdz8WQ/o.jpg,False,https://www.yelp.com/biz/jaspers-corner-tap-and-kitchen-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1192,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 37.786115, 'longitude': -122.4115048}","['pickup', 'delivery']",$$,"{'address1': '401 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['401 Taylor St', 'San Francisco, CA 94102']}",+14157757979,(415) 775-7979,1008.337294579948
TJKx-p5TmGjKE1d9z7kqEg,sushi-toni-san-francisco,Sushi Toni,https://s3-media1.fl.yelpcdn.com/bphoto/H4bHm6SGsL4xdFU-2jGqeg/o.jpg,False,https://www.yelp.com/biz/sushi-toni-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,654,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 37.7899648, 'longitude': -122.4092686}","['pickup', 'delivery']",$$,"{'address1': '733 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['733 Bush St', 'San Francisco, CA 94108']}",+14159868664,(415) 986-8664,670.3278269833058
i01yAevi-3E9AhymV8hqgA,café-de-la-presse-san-francisco-3,Café de la Presse,https://s3-media1.fl.yelpcdn.com/bphoto/o_5W0o2BPjqH1B0uTS4voA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-de-la-presse-san-francisco-3?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1649,"[{'alias': 'french', 'title': 'French'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 37.79033, 'longitude': -122.4053}",['pickup'],$$,"{'address1': '352 Grant Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['352 Grant Ave', 'San Francisco, CA 94108']}",+14153982680,(415) 398-2680,308.044902578885
-xQAb45T80lyMIjmUYHs6A,gibson-san-francisco,Gibson,https://s3-media2.fl.yelpcdn.com/bphoto/inbAsdLsYsq2MqtqUtLAKw/o.jpg,False,https://www.yelp.com/biz/gibson-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,178,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 37.78447, 'longitude': -122.4096}",['delivery'],$$$,"{'address1': '111 Mason St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['111 Mason St', 'San Francisco, CA 94102']}",+14157717709,(415) 771-7709,982.6303822061254
aUfbSFtjmDWQcqdXg8oeZQ,boulettes-larder-boulibar-san-francisco,Boulettes Larder + Boulibar,https://s3-media3.fl.yelpcdn.com/bphoto/7gwi94gViTDufwyMzaSHmA/o.jpg,False,https://www.yelp.com/biz/boulettes-larder-boulibar-san-francisco?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,719,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 37.79511041948979, 'longitude': -122.3928386705855}",[],$$,"{'address1': '1 Ferry Building', 'address2': 'Ste 48', 'address3': 'Ferry Building Marketplace', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['1 Ferry Building', 'Ste 48', 'Ferry Building Marketplace', 'San Francisco, CA 94111']}",+14153991155,(415) 399-1155,923.8999829484941
a1CLQ87WN1O-prqOZVfp-g,amazon-go-san-francisco-15,Amazon Go,https://s3-media4.fl.yelpcdn.com/bphoto/zPKu1Gtndo9oqjejwxy4WQ/o.jpg,False,https://www.yelp.com/biz/amazon-go-san-francisco-15?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,36,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.78955090895784, 'longitude': -122.4003137051151}",[],$,"{'address1': '575 Market St', 'address2': 'Ste 150', 'address3': None, 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['575 Market St', 'Ste 150', 'San Francisco, CA 94105']}",+18882804331,(888) 280-4331,204.47895670990835
sh5emqsZCFjM67xIcp-V0A,good-earth-cafe-san-francisco-2,Good Earth Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/IFXwKSOFRG1sLwXsqIz4aQ/o.jpg,False,https://www.yelp.com/biz/good-earth-cafe-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,115,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 37.7957899, 'longitude': -122.40537}",['delivery'],$,"{'address1': '835 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['835 Kearny St', 'San Francisco, CA 94108']}",+14153622822,(415) 362-2822,622.5165748986284
QajaCa7rYHgaQ5TvZD6M-A,54-mint-ristorante-italiano-san-francisco-2,54 Mint - Ristorante Italiano,https://s3-media3.fl.yelpcdn.com/bphoto/CbDO_rklsgFUCoo8SKR0NA/o.jpg,False,https://www.yelp.com/biz/54-mint-ristorante-italiano-san-francisco-2?adjust_creative=nfKXO0Fen5oE8ae-C2La5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nfKXO0Fen5oE8ae-C2La5A,1323,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 37.7827747, 'longitude': -122.4079449}","['pickup', 'delivery']",$$,"{'address1': '16 Mint Plz', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['16 Mint Plz', 'San Francisco, CA 94103']}",+14155435100,(415) 543-5100,1060.164674508515
